customer_id,order_date,amount,channel,category
951,2024-10-05,29.58,mobile_app,home
952,2024-12-25,11.34,web,beauty
952,2024-07-03,132.07,web,grocery
952,2024-10-13,88.33,web,beauty
952,2024-11-11,228.22,web,apparel
952,2024-10-23,80.31,web,grocery
952,2024-08-31,63.12,mobile_app,home
952,2024-09-15,195.38,in_store,home
952,2024-07-20,232.38,mobile_app,beauty
952,2024-10-27,198.76,web,electronics
952,2024-10-09,92.25,in_store,home
952,2024-12-06,115.01,mobile_app,electronics
952,2024-12-03,50.07,in_store,grocery
952,2024-04-19,116.39,mobile_app,home
952,2024-10-23,41.55,in_store,apparel
952,2024-11-28,90.49,mobile_app,home
952,2024-12-21,88.08,in_store,beauty
952,2024-05-25,150.8,web,apparel
952,2024-05-11,48.76,mobile_app,beauty
952,2024-05-31,142.47,mobile_app,electronics
952,2024-11-03,93.92,in_store,home
952,2024-04-12,66.64,mobile_app,apparel
952,2024-12-18,183.17,mobile_app,grocery
952,2024-06-30,16.67,web,grocery
952,2024-05-20,59.89,mobile_app,grocery
952,2024-10-11,38.49,web,grocery
952,2024-05-12,134.99,in_store,grocery
952,2024-05-28,128.56,mobile_app,grocery
953,2024-07-16,37.65,mobile_app,electronics
953,2024-06-07,32.39,mobile_app,home
953,2024-09-05,7.87,web,grocery
953,2024-09-15,37.57,mobile_app,apparel
953,2024-04-14,21.7,web,grocery
953,2024-07-31,81.32,in_store,apparel
953,2024-07-23,46.2,in_store,beauty
953,2024-07-17,43.58,mobile_app,beauty
953,2024-06-23,37.01,in_store,electronics
953,2024-07-02,66.23,in_store,home
953,2024-09-05,27.49,mobile_app,beauty
953,2024-03-30,18.16,mobile_app,apparel
953,2024-09-26,23.24,mobile_app,grocery
953,2024-10-16,29.9,web,electronics
953,2024-12-16,65.64,mobile_app,grocery
954,2024-03-01,24.24,mobile_app,home
954,2024-11-03,11.04,mobile_app,home
955,2024-11-16,72.99,in_store,home
955,2024-12-18,16.38,web,electronics
955,2024-11-20,11.18,in_store,apparel
956,2024-12-29,55.65,web,grocery
958,2024-09-07,147.37,web,electronics
958,2024-07-23,75.96,web,electronics
958,2024-12-12,136.81,web,beauty
958,2024-10-20,17.03,in_store,apparel
958,2024-08-21,47.72,in_store,grocery
958,2024-09-13,44.46,web,grocery
958,2024-09-27,22.17,mobile_app,beauty
958,2024-12-05,39.95,mobile_app,home
958,2024-09-04,40.8,mobile_app,beauty
958,2024-10-22,72.2,mobile_app,beauty
958,2024-08-26,85.58,web,electronics
958,2024-08-21,35.98,mobile_app,beauty
958,2024-12-25,16.02,web,beauty
958,2024-08-01,78.37,mobile_app,beauty
958,2024-08-01,136.64,mobile_app,apparel
958,2024-09-17,128.81,web,beauty
958,2024-06-08,13.08,web,home
958,2024-06-22,14.74,in_store,electronics
958,2024-08-23,84.98,in_store,electronics
958,2024-06-08,18.9,web,apparel
959,2024-09-06,69.7,in_store,home
959,2024-09-20,81.76,web,electronics
959,2024-05-26,21.05,mobile_app,electronics
959,2024-10-19,43.09,in_store,apparel
959,2024-05-21,20.08,in_store,home
959,2024-09-10,18.0,mobile_app,apparel
959,2024-11-28,2.35,mobile_app,grocery
959,2024-12-01,62.13,in_store,home
959,2024-06-01,162.86,web,apparel
959,2024-07-08,28.2,web,beauty
959,2024-10-22,45.57,in_store,grocery
959,2024-05-03,103.11,web,beauty
959,2024-08-22,48.27,mobile_app,electronics
960,2024-08-30,113.47,web,home
960,2024-07-27,63.46,mobile_app,electronics
960,2024-11-21,32.04,in_store,grocery
960,2024-09-10,8.73,web,electronics
960,2024-10-01,74.23,mobile_app,home
960,2024-05-13,135.75,web,home
960,2024-10-04,32.68,in_store,grocery
960,2024-06-11,42.83,mobile_app,electronics
960,2024-06-21,119.49,web,beauty
960,2024-11-18,23.11,web,electronics
960,2024-12-02,135.78,web,home
960,2024-08-09,48.44,mobile_app,electronics
960,2024-06-07,59.79,in_store,electronics
960,2024-12-20,25.79,web,grocery
960,2024-09-02,49.9,mobile_app,grocery
960,2024-05-08,19.86,web,electronics
960,2024-05-25,61.37,in_store,grocery
960,2024-03-11,49.21,mobile_app,beauty
960,2024-05-01,85.24,web,beauty
960,2024-08-05,63.45,mobile_app,beauty
960,2024-10-07,33.67,in_store,home
960,2024-11-10,55.4,web,home
960,2024-04-16,16.46,web,apparel
960,2024-03-30,52.89,mobile_app,home
960,2024-12-12,15.49,mobile_app,home
960,2024-07-29,10.39,in_store,grocery
960,2024-11-30,8.6,web,grocery
960,2024-10-11,17.79,web,home
961,2024-11-05,29.95,web,electronics
962,2024-04-26,42.41,web,home
962,2024-11-28,21.69,mobile_app,home
963,2024-05-05,122.46,in_store,beauty
963,2024-11-09,118.17,in_store,electronics
963,2024-12-04,62.02,web,electronics
963,2024-10-23,64.33,web,home
963,2024-06-19,24.53,in_store,home
963,2024-09-21,45.21,web,home
963,2024-08-07,168.46,web,grocery
963,2024-08-09,101.32,in_store,apparel
963,2024-08-31,96.18,web,home
963,2024-10-22,162.63,web,grocery
963,2024-11-08,64.35,web,grocery
963,2024-07-29,43.55,web,grocery
963,2024-10-13,76.25,mobile_app,home
963,2024-12-15,251.91,in_store,beauty
963,2024-09-24,120.99,in_store,home
963,2024-04-18,150.39,mobile_app,electronics
963,2024-06-20,74.24,in_store,grocery
963,2024-10-27,79.81,mobile_app,grocery
963,2024-08-03,71.29,web,apparel
963,2024-09-03,47.09,web,electronics
963,2024-09-17,82.88,in_store,grocery
963,2024-08-28,99.64,mobile_app,apparel
963,2024-12-04,82.68,web,grocery
963,2024-11-21,88.15,mobile_app,beauty
963,2024-05-15,102.93,mobile_app,electronics
963,2024-06-11,75.75,mobile_app,electronics
963,2024-07-16,20.44,in_store,grocery
963,2024-07-01,242.55,mobile_app,home
963,2024-09-23,52.69,web,beauty
963,2024-04-23,139.33,web,beauty
963,2024-12-06,34.98,web,grocery
963,2024-05-10,25.54,mobile_app,apparel
963,2024-07-16,496.55,web,electronics
963,2024-05-07,203.08,web,beauty
964,2024-03-23,159.4,mobile_app,grocery
964,2024-07-14,166.45,web,electronics
964,2024-06-15,70.66,mobile_app,apparel
964,2024-10-09,78.7,mobile_app,beauty
964,2024-12-31,52.34,in_store,home
964,2024-04-24,136.15,web,beauty
964,2024-06-27,21.67,mobile_app,beauty
964,2024-11-16,75.53,mobile_app,grocery
964,2024-08-19,165.5,mobile_app,electronics
964,2024-12-10,105.5,in_store,electronics
964,2024-03-05,126.33,web,apparel
964,2024-12-04,100.21,web,electronics
964,2024-05-03,36.6,mobile_app,home
965,2024-12-31,13.33,web,grocery
966,2024-11-28,87.16,web,grocery
966,2024-12-27,89.7,mobile_app,home
966,2024-12-16,315.99,web,beauty
966,2024-12-08,232.4,in_store,apparel
966,2024-11-21,45.55,in_store,apparel
966,2024-12-29,4.26,in_store,beauty
966,2024-12-09,82.66,web,electronics
966,2024-12-28,90.54,web,home
967,2024-11-06,18.68,mobile_app,beauty
967,2024-11-17,20.51,web,beauty
967,2024-10-23,30.57,web,apparel
967,2024-12-09,56.29,web,beauty
967,2024-12-09,48.37,web,apparel
967,2024-11-28,60.38,web,grocery
967,2024-11-07,40.38,mobile_app,beauty
968,2024-05-15,8.87,mobile_app,electronics
968,2024-02-28,15.29,web,apparel
968,2024-03-30,32.4,in_store,apparel
968,2024-07-16,25.88,web,home
969,2024-12-29,7.13,mobile_app,apparel
969,2024-12-16,25.63,web,apparel
970,2024-09-21,6.5,mobile_app,home
970,2024-11-24,12.14,in_store,grocery
970,2024-11-08,26.86,web,apparel
970,2024-03-20,14.51,in_store,grocery
970,2024-03-13,4.71,mobile_app,grocery
970,2024-03-10,4.63,web,home
970,2024-10-13,41.92,web,home
970,2024-07-22,12.3,web,grocery
970,2024-11-15,16.15,mobile_app,electronics
970,2024-05-15,27.56,in_store,electronics
970,2024-07-15,3.71,web,home
970,2024-09-11,10.05,in_store,electronics
970,2024-03-01,21.54,web,home
970,2024-04-02,12.38,web,beauty
970,2024-04-26,8.15,web,beauty
970,2024-06-01,33.72,mobile_app,electronics
970,2024-07-03,32.54,mobile_app,grocery
971,2024-10-04,5.52,web,beauty
971,2024-05-01,20.97,in_store,grocery
971,2024-10-20,88.06,web,grocery
971,2024-12-13,66.84,mobile_app,beauty
971,2024-04-27,29.11,mobile_app,apparel
972,2024-11-14,33.43,web,beauty
972,2024-10-22,73.4,mobile_app,beauty
972,2024-09-12,25.24,mobile_app,grocery
972,2024-09-12,88.58,mobile_app,grocery
972,2024-07-14,42.45,mobile_app,electronics
972,2024-08-31,93.93,mobile_app,apparel
972,2024-06-24,111.11,mobile_app,grocery
972,2024-12-13,28.66,in_store,home
972,2024-07-21,83.03,web,apparel
972,2024-12-27,44.11,in_store,beauty
972,2024-07-17,44.9,mobile_app,grocery
973,2024-10-04,84.82,in_store,apparel
973,2024-06-23,52.67,in_store,electronics
973,2024-07-28,37.58,mobile_app,electronics
973,2024-11-30,11.63,mobile_app,beauty
973,2024-06-23,8.62,mobile_app,grocery
973,2024-12-14,16.27,web,grocery
974,2024-12-11,61.65,in_store,grocery
974,2024-12-08,33.95,web,home
975,2024-12-17,36.74,web,electronics
975,2024-12-22,27.0,web,beauty
975,2024-07-17,74.16,in_store,apparel
975,2024-12-11,75.81,web,home
975,2024-10-16,37.04,mobile_app,beauty
975,2024-08-17,71.89,web,apparel
975,2024-07-19,1.96,web,electronics
975,2024-09-28,30.6,mobile_app,grocery
975,2024-09-30,59.27,mobile_app,apparel
975,2024-12-25,39.24,mobile_app,beauty
975,2024-12-16,16.18,mobile_app,apparel
975,2024-07-20,25.74,web,beauty
975,2024-08-15,25.84,web,grocery
975,2024-07-15,33.18,web,apparel
975,2024-11-06,69.26,in_store,grocery
975,2024-11-18,21.94,web,beauty
975,2024-09-18,78.54,in_store,apparel
975,2024-11-23,14.14,mobile_app,electronics
975,2024-09-24,124.11,mobile_app,electronics
976,2024-08-18,9.26,web,home
976,2024-09-03,49.71,in_store,home
976,2024-11-19,24.47,web,beauty
976,2024-08-15,24.56,in_store,apparel
976,2024-05-15,21.46,mobile_app,apparel
976,2024-10-15,31.38,mobile_app,home
976,2024-08-13,40.12,web,beauty
976,2024-10-01,155.31,in_store,beauty
976,2024-05-11,137.42,mobile_app,home
976,2024-01-30,26.54,web,grocery
976,2024-09-27,70.47,web,grocery
976,2024-06-26,16.93,in_store,grocery
976,2024-12-27,77.46,in_store,electronics
977,2024-11-20,37.44,in_store,apparel
977,2024-09-24,30.92,in_store,home
978,2024-07-04,39.24,web,electronics
978,2024-08-04,16.72,web,electronics
978,2024-12-14,52.35,web,electronics
978,2024-09-21,28.1,mobile_app,beauty
979,2024-10-21,315.08,web,electronics
979,2024-12-14,47.05,web,electronics
979,2024-11-24,27.71,web,grocery
979,2024-11-27,71.23,mobile_app,grocery
979,2024-12-16,75.91,web,grocery
979,2024-12-10,170.92,mobile_app,home
979,2024-11-01,139.91,mobile_app,grocery
979,2024-12-28,147.81,web,home
979,2024-11-28,63.35,in_store,grocery
979,2024-12-31,93.21,mobile_app,beauty
980,2024-12-07,7.94,mobile_app,electronics
981,2024-08-12,7.07,web,beauty
981,2024-03-16,5.86,mobile_app,grocery
981,2024-01-27,57.27,mobile_app,grocery
981,2024-01-17,18.89,web,beauty
981,2024-12-11,19.35,mobile_app,beauty
981,2024-11-20,43.88,mobile_app,grocery
981,2024-10-02,17.69,mobile_app,home
981,2024-11-03,12.2,web,electronics
981,2024-04-30,16.29,web,electronics
982,2024-11-09,11.6,web,home
982,2024-10-31,41.64,web,grocery
982,2024-12-02,48.78,web,electronics
982,2024-11-01,53.98,web,apparel
983,2024-06-19,1.08,mobile_app,electronics
983,2024-06-30,19.18,in_store,grocery
983,2024-07-21,51.97,web,electronics
983,2024-08-23,5.64,web,beauty
983,2024-06-18,16.51,web,beauty
984,2024-09-05,6.51,web,apparel
984,2024-04-02,68.55,mobile_app,home
984,2024-04-28,10.12,web,electronics
985,2024-09-08,41.62,in_store,home
985,2024-11-27,10.79,mobile_app,beauty
985,2024-07-24,128.1,web,electronics
985,2024-09-10,16.86,web,electronics
985,2024-09-21,42.95,mobile_app,home
985,2024-08-02,148.95,mobile_app,apparel
985,2024-09-21,107.11,web,home
985,2024-08-19,11.08,mobile_app,home
985,2024-12-18,79.96,web,grocery
986,2024-08-11,29.12,mobile_app,grocery
986,2024-08-24,49.9,mobile_app,apparel
986,2024-10-14,34.73,mobile_app,grocery
986,2024-11-30,27.66,mobile_app,electronics
986,2024-10-28,29.53,web,beauty
986,2024-08-27,112.08,mobile_app,apparel
986,2024-07-11,64.95,mobile_app,grocery
986,2024-08-28,10.97,mobile_app,beauty
986,2024-07-06,111.68,mobile_app,apparel
986,2024-07-13,46.76,web,electronics
986,2024-06-19,8.74,in_store,beauty
986,2024-09-26,15.47,mobile_app,home
986,2024-08-01,27.36,web,apparel
986,2024-12-28,43.75,in_store,home
986,2024-11-21,38.78,web,electronics
986,2024-09-03,68.34,mobile_app,beauty
987,2024-07-13,278.88,mobile_app,beauty
987,2024-12-17,57.19,mobile_app,apparel
987,2024-04-30,154.55,mobile_app,home
987,2024-12-07,174.4,web,home
987,2024-06-22,124.7,mobile_app,beauty
987,2024-11-30,84.82,in_store,grocery
987,2024-10-02,42.49,web,apparel
987,2024-04-27,214.97,web,apparel
987,2024-06-25,36.29,web,home
987,2024-04-06,490.47,mobile_app,beauty
987,2024-07-24,49.72,web,home
987,2024-05-15,236.98,web,home
987,2024-06-26,137.54,mobile_app,apparel
987,2024-12-12,183.99,web,grocery
987,2024-04-19,74.51,mobile_app,grocery
987,2024-07-03,69.28,web,grocery
987,2024-12-02,162.38,web,home
987,2024-12-30,183.29,web,apparel
987,2024-09-10,85.3,web,beauty
987,2024-10-22,128.1,web,electronics
987,2024-12-31,153.64,mobile_app,grocery
987,2024-08-31,203.17,in_store,grocery
987,2024-12-31,60.02,web,apparel
987,2024-05-26,35.08,web,grocery
987,2024-11-06,32.26,mobile_app,electronics
987,2024-08-24,220.92,web,home
987,2024-04-08,71.88,mobile_app,grocery
987,2024-04-20,71.24,in_store,apparel
987,2024-05-24,42.72,web,electronics
987,2024-05-01,83.64,in_store,beauty
987,2024-07-15,123.84,web,beauty
987,2024-07-24,81.29,mobile_app,beauty
987,2024-03-28,84.48,web,grocery
987,2024-12-19,34.76,mobile_app,beauty
987,2024-11-14,207.36,web,home
987,2024-12-09,206.59,in_store,beauty
987,2024-07-06,154.16,in_store,apparel
987,2024-07-31,19.3,web,electronics
987,2024-04-02,36.04,web,beauty
987,2024-05-17,132.18,web,apparel
987,2024-08-11,71.58,mobile_app,electronics
987,2024-06-10,356.44,mobile_app,electronics
987,2024-06-18,203.13,mobile_app,home
987,2024-06-29,52.15,mobile_app,home
987,2024-04-28,119.36,mobile_app,electronics
987,2024-05-07,312.43,web,beauty
987,2024-05-08,45.89,mobile_app,beauty
987,2024-04-23,52.5,mobile_app,electronics
988,2024-12-19,72.22,web,electronics
988,2024-02-22,46.11,web,beauty
988,2024-11-10,16.69,web,home
988,2024-07-06,19.84,in_store,beauty
988,2024-02-28,26.16,web,home
988,2024-11-21,8.23,in_store,apparel
988,2024-09-15,38.29,in_store,grocery
988,2024-01-29,32.71,web,apparel
988,2024-04-08,25.46,mobile_app,apparel
988,2024-12-18,17.84,web,home
988,2024-09-21,8.4,web,electronics
988,2024-11-01,11.01,web,electronics
989,2024-12-06,171.67,mobile_app,home
989,2024-12-29,117.18,mobile_app,grocery
989,2024-11-08,258.19,mobile_app,home
989,2024-07-24,274.17,mobile_app,apparel
989,2024-10-12,200.55,web,apparel
989,2024-07-30,16.83,in_store,home
989,2024-09-05,76.46,mobile_app,home
989,2024-09-30,141.42,mobile_app,beauty
989,2024-10-07,70.97,web,beauty
989,2024-06-20,190.66,web,apparel
989,2024-10-29,214.76,mobile_app,electronics
989,2024-08-01,119.83,web,grocery
989,2024-09-08,164.2,web,apparel
989,2024-09-14,163.98,in_store,home
989,2024-09-26,151.68,mobile_app,home
989,2024-08-23,190.16,mobile_app,home
989,2024-06-30,17.52,web,beauty
989,2024-07-17,49.99,web,home
989,2024-12-09,43.45,in_store,apparel
989,2024-12-03,154.58,in_store,apparel
989,2024-11-06,187.8,mobile_app,grocery
989,2024-07-20,84.04,web,electronics
989,2024-07-02,12.06,mobile_app,home
989,2024-10-06,449.53,web,beauty
989,2024-10-17,164.93,web,beauty
989,2024-08-12,107.56,web,apparel
989,2024-07-30,365.56,web,home
990,2024-06-30,204.83,mobile_app,apparel
990,2024-09-23,90.71,mobile_app,apparel
990,2024-12-22,15.24,web,electronics
990,2024-08-26,137.12,mobile_app,electronics
990,2024-09-06,273.45,mobile_app,home
990,2024-11-07,9.85,web,electronics
990,2024-05-02,43.45,mobile_app,home
990,2024-08-11,225.24,web,apparel
990,2024-04-23,206.58,in_store,beauty
990,2024-04-11,69.8,in_store,electronics
990,2024-09-03,159.28,in_store,electronics
990,2024-06-24,127.16,mobile_app,home
990,2024-07-02,73.05,mobile_app,electronics
990,2024-07-08,143.22,web,beauty
990,2024-11-07,85.71,mobile_app,apparel
990,2024-10-14,117.25,mobile_app,beauty
990,2024-09-15,63.13,mobile_app,beauty
990,2024-10-28,135.85,mobile_app,electronics
990,2024-11-24,187.32,web,beauty
990,2024-12-08,56.43,in_store,beauty
990,2024-10-29,48.32,mobile_app,beauty
993,2024-10-12,12.03,mobile_app,beauty
993,2024-12-13,32.12,web,home
993,2024-12-03,4.37,mobile_app,home
993,2024-12-06,65.63,mobile_app,grocery
993,2024-10-08,13.39,web,beauty
993,2024-12-15,14.89,mobile_app,beauty
994,2024-03-14,31.29,in_store,beauty
994,2024-06-16,37.01,mobile_app,home
994,2024-12-19,65.69,mobile_app,home
994,2024-11-15,19.39,web,electronics
994,2024-08-03,18.37,web,apparel
994,2024-09-08,8.35,web,apparel
994,2024-08-03,15.79,web,apparel
994,2024-10-01,23.43,in_store,grocery
995,2024-09-08,47.48,web,beauty
995,2024-12-03,24.48,mobile_app,grocery
995,2024-09-25,103.49,in_store,grocery
995,2024-11-16,41.72,web,electronics
995,2024-11-27,39.63,in_store,beauty
995,2024-09-29,59.9,in_store,home
995,2024-10-23,115.79,web,apparel
995,2024-09-02,100.66,web,home
995,2024-10-30,68.37,web,home
995,2024-09-07,89.28,mobile_app,beauty
996,2024-11-22,38.56,mobile_app,electronics
997,2024-12-27,56.33,mobile_app,home
998,2024-06-13,49.41,web,apparel
998,2024-10-14,27.75,web,beauty
998,2024-10-17,18.39,mobile_app,grocery
999,2024-07-27,15.15,web,apparel
999,2024-08-10,82.57,web,apparel
999,2024-11-01,5.02,mobile_app,electronics
999,2024-12-09,96.49,in_store,electronics
999,2024-12-09,46.77,web,apparel
999,2024-11-03,69.01,mobile_app,apparel
999,2024-08-23,61.81,mobile_app,grocery
999,2024-12-27,100.77,in_store,apparel
999,2024-11-13,19.37,web,beauty
999,2024-08-16,12.96,in_store,grocery
999,2024-10-06,25.55,mobile_app,beauty
999,2024-08-15,116.85,web,beauty
1000,2024-09-02,22.56,mobile_app,beauty
1000,2024-06-19,167.46,mobile_app,beauty
1000,2024-07-29,81.18,web,home
1000,2024-12-10,82.86,mobile_app,electronics
1000,2024-12-08,120.34,in_store,home
1000,2024-12-28,35.57,mobile_app,home
1000,2024-03-29,54.42,in_store,apparel
1000,2024-04-16,119.94,web,apparel
1000,2024-09-09,180.11,web,apparel
1000,2024-10-06,319.72,in_store,home
1000,2024-09-23,212.18,in_store,apparel
1000,2024-08-05,60.5,mobile_app,beauty
1000,2024-10-14,70.47,mobile_app,electronics
1000,2024-04-25,147.59,web,grocery
1000,2024-06-27,53.58,web,grocery
1000,2024-09-01,93.34,in_store,home
1000,2024-06-28,22.47,mobile_app,grocery
1000,2024-04-19,19.28,in_store,home
1000,2024-05-28,106.75,web,beauty
1000,2024-07-21,45.94,web,electronics
1000,2024-10-04,66.22,web,beauty
1000,2024-04-09,68.72,mobile_app,electronics
1000,2024-05-04,91.69,mobile_app,home
1000,2024-12-04,64.64,web,grocery
1000,2024-04-20,97.4,web,grocery
1000,2024-05-02,206.05,web,grocery
1000,2024-04-28,140.37,web,grocery
1000,2024-12-12,1.0,web,electronics
1000,2024-07-28,26.03,mobile_app,electronics
1000,2024-09-11,236.77,web,apparel
1000,2024-06-01,173.36,in_store,electronics
1000,2024-04-29,97.4,mobile_app,beauty
1000,2024-10-20,175.45,mobile_app,grocery
1000,2024-03-30,85.1,web,home
1000,2024-10-08,52.86,mobile_app,beauty
1001,2024-06-22,43.46,web,home
1001,2024-09-25,61.95,web,apparel
1001,2024-10-07,12.55,mobile_app,electronics
1001,2024-12-05,44.64,in_store,apparel
1001,2024-09-11,58.74,mobile_app,beauty
1001,2024-06-14,60.37,web,apparel
1001,2024-08-06,54.36,mobile_app,apparel
1001,2024-11-14,16.73,web,grocery
1001,2024-11-09,99.11,mobile_app,apparel
1001,2024-11-19,19.91,web,home
1002,2024-12-14,144.68,mobile_app,beauty
1002,2024-11-06,132.83,web,beauty
1002,2024-09-23,154.05,web,grocery
1002,2024-10-23,42.36,mobile_app,apparel
1002,2024-11-10,15.83,mobile_app,beauty
1002,2024-11-20,133.2,web,apparel
1002,2024-12-31,82.51,mobile_app,grocery
1002,2024-12-30,64.57,mobile_app,home
1002,2024-09-29,83.62,mobile_app,apparel
1004,2024-12-30,82.45,mobile_app,apparel
1004,2024-12-11,27.06,web,apparel
1004,2024-12-21,24.18,mobile_app,apparel
1004,2024-11-25,110.9,mobile_app,beauty
1005,2024-12-31,137.92,web,grocery
1005,2024-06-29,193.43,web,grocery
1005,2024-08-23,27.02,in_store,electronics
1005,2024-10-02,44.1,web,beauty
1005,2024-09-24,117.74,in_store,beauty
1005,2024-10-02,124.49,in_store,grocery
1005,2024-12-30,159.29,web,apparel
1005,2024-12-03,52.8,mobile_app,home
1005,2024-07-27,40.4,in_store,beauty
1005,2024-10-15,142.99,web,electronics
1005,2024-12-18,156.77,in_store,home
1005,2024-07-29,119.68,mobile_app,electronics
1005,2024-10-27,104.37,web,grocery
1005,2024-09-07,216.9,in_store,apparel
1005,2024-12-30,159.65,mobile_app,apparel
1005,2024-12-15,219.48,web,electronics
1005,2024-10-18,150.21,mobile_app,home
1005,2024-10-23,141.48,mobile_app,beauty
1005,2024-12-17,137.8,web,beauty
1005,2024-12-17,157.88,web,home
1005,2024-07-28,78.59,web,home
1005,2024-11-23,193.62,mobile_app,electronics
1005,2024-09-12,81.55,web,electronics
1005,2024-09-14,36.22,in_store,grocery
1005,2024-12-30,83.29,mobile_app,grocery
1005,2024-12-22,76.32,web,grocery
1005,2024-12-25,136.09,web,grocery
1005,2024-10-16,76.91,web,apparel
1005,2024-07-10,205.83,mobile_app,grocery
1005,2024-07-17,143.88,web,electronics
1005,2024-12-01,8.58,mobile_app,apparel
1006,2024-12-25,51.47,web,grocery
1006,2024-11-30,85.3,mobile_app,electronics
1007,2024-06-16,22.15,web,beauty
1007,2024-09-29,77.75,web,electronics
1007,2024-08-12,16.49,web,grocery
1007,2024-11-13,12.38,mobile_app,beauty
1007,2024-09-27,25.92,mobile_app,home
1007,2024-11-21,27.74,mobile_app,home
1008,2024-12-29,23.15,mobile_app,beauty
1008,2024-11-08,18.63,web,apparel
1008,2024-07-05,32.94,web,apparel
1008,2024-10-01,151.36,mobile_app,electronics
1008,2024-09-23,53.71,in_store,beauty
1008,2024-10-25,59.1,web,home
1008,2024-06-05,19.23,mobile_app,apparel
1008,2024-07-19,55.28,web,electronics
1008,2024-06-26,105.44,web,home
1008,2024-08-15,64.08,in_store,home
1008,2024-06-19,53.64,web,electronics
1008,2024-07-12,31.33,in_store,grocery
1008,2024-10-01,67.91,mobile_app,beauty
1008,2024-08-15,72.58,web,beauty
1009,2024-10-10,156.8,in_store,beauty
1009,2024-10-30,69.9,web,electronics
1009,2024-10-10,94.9,mobile_app,grocery
1009,2024-11-07,294.07,in_store,grocery
1009,2024-06-25,226.44,web,apparel
1009,2024-08-20,163.68,in_store,home
1009,2024-06-03,27.91,mobile_app,apparel
1009,2024-12-31,207.98,mobile_app,beauty
1009,2024-12-22,118.98,in_store,beauty
1009,2024-10-21,200.23,web,beauty
1009,2024-09-29,98.94,in_store,beauty
1009,2024-09-26,186.15,web,home
1009,2024-06-09,169.54,in_store,electronics
1009,2024-07-14,152.98,mobile_app,apparel
1009,2024-08-29,42.23,in_store,electronics
1009,2024-05-24,185.38,mobile_app,grocery
1009,2024-11-14,162.97,mobile_app,grocery
1009,2024-08-25,23.96,web,home
1009,2024-08-14,63.8,web,apparel
1009,2024-04-21,109.49,web,apparel
1009,2024-09-02,71.5,mobile_app,grocery
1009,2024-05-22,113.07,mobile_app,apparel
1009,2024-08-04,136.72,mobile_app,home
1009,2024-06-02,69.26,mobile_app,home
1009,2024-09-12,99.75,web,apparel
1009,2024-09-16,227.56,in_store,beauty
1009,2024-07-25,100.4,mobile_app,electronics
1009,2024-04-22,292.67,mobile_app,grocery
1009,2024-07-04,70.13,mobile_app,grocery
1009,2024-10-24,171.15,web,home
1009,2024-12-30,82.5,mobile_app,electronics
1009,2024-06-17,243.58,mobile_app,home
1009,2024-10-14,13.23,mobile_app,electronics
1009,2024-06-04,107.24,in_store,grocery
1009,2024-08-25,76.5,mobile_app,electronics
1009,2024-05-13,69.19,web,grocery
1009,2024-05-11,176.05,web,electronics
1009,2024-05-19,28.53,mobile_app,electronics
1009,2024-10-09,128.73,mobile_app,apparel
1009,2024-07-17,9.64,mobile_app,beauty
1009,2024-08-22,177.57,web,electronics
1009,2024-11-19,131.97,mobile_app,electronics
1010,2024-12-25,48.97,web,apparel
1010,2024-12-27,48.74,in_store,electronics
1010,2024-12-25,83.92,mobile_app,apparel
1011,2024-08-28,63.95,web,apparel
1011,2024-07-26,63.49,in_store,home
1011,2024-07-21,27.53,in_store,home
1011,2024-10-11,199.36,web,beauty
1011,2024-11-14,98.75,web,electronics
1011,2024-09-28,20.88,web,grocery
1011,2024-11-13,103.94,mobile_app,electronics
1011,2024-08-14,20.3,web,apparel
1011,2024-12-12,59.28,mobile_app,home
1012,2024-10-30,30.23,web,apparel
1013,2024-02-14,71.85,web,beauty
1013,2024-04-08,32.78,mobile_app,apparel
1013,2024-03-26,16.41,mobile_app,electronics
1013,2024-12-02,107.63,web,electronics
1013,2024-02-28,46.06,in_store,apparel
1013,2024-10-10,155.55,web,apparel
1013,2024-04-06,208.37,mobile_app,electronics
1013,2024-02-23,158.12,mobile_app,electronics
1013,2024-07-12,69.08,mobile_app,home
1013,2024-06-17,114.17,mobile_app,grocery
1013,2024-12-20,96.08,in_store,grocery
1013,2024-09-20,52.62,in_store,grocery
1013,2024-03-31,241.53,web,grocery
1013,2024-12-08,238.38,mobile_app,home
1013,2024-08-14,122.98,web,apparel
1013,2024-02-18,19.32,in_store,home
1013,2024-05-24,268.35,mobile_app,apparel
1013,2024-09-15,78.77,web,grocery
1013,2024-12-21,63.4,mobile_app,beauty
1013,2024-08-24,216.3,web,grocery
1013,2024-01-20,24.94,mobile_app,electronics
1013,2024-11-07,172.37,mobile_app,beauty
1013,2024-02-27,50.62,web,electronics
1013,2024-09-02,36.11,web,grocery
1013,2024-03-25,45.32,web,electronics
1013,2024-11-24,105.64,web,home
1013,2024-12-07,30.27,in_store,apparel
1013,2024-11-14,239.53,in_store,electronics
1013,2024-02-22,53.76,mobile_app,home
1013,2024-03-13,174.58,web,home
1013,2024-03-04,170.49,mobile_app,beauty
1013,2024-08-21,215.52,in_store,electronics
1013,2024-07-24,90.61,mobile_app,home
1013,2024-04-24,161.04,in_store,apparel
1013,2024-10-23,90.94,web,grocery
1013,2024-08-15,107.43,web,apparel
1013,2024-09-30,43.85,web,beauty
1013,2024-06-03,111.54,mobile_app,home
