customer_id,segment,age,preferred_channel,signup_date,_loyalty,_basket_mean
1192,bargain_hunter,45.0,web,2024-03-04,0.35,25
1193,regular,49.0,mobile_app,2024-06-22,0.6,55
1194,regular,33.0,mobile_app,2024-08-29,0.6,55
1195,bargain_hunter,42.0,web,2024-08-26,0.35,25
1196,regular,29.0,mobile_app,2024-06-10,0.6,55
1197,bargain_hunter,44.0,in_store,2024-07-14,0.35,25
1198,regular,36.0,in_store,2024-11-06,0.6,55
1199,bargain_hunter,41.0,mobile_app,2024-08-21,0.35,25
1200,regular,30.0,mobile_app,2024-06-16,0.6,55
1201,bargain_hunter,18.0,web,2024-11-20,0.35,25
1202,bargain_hunter,36.0,mobile_app,2024-03-16,0.35,25
1203,regular,37.0,web,2024-11-07,0.6,55
1204,bargain_hunter,50.0,web,2024-03-06,0.35,25
1205,bargain_hunter,46.0,in_store,2024-04-08,0.35,25
1206,regular,31.0,web,2024-03-30,0.6,55
1207,bargain_hunter,36.0,in_store,2024-01-21,0.35,25
1208,bargain_hunter,36.0,mobile_app,2024-03-13,0.35,25
1209,regular,38.0,web,2024-08-26,0.6,55
1210,regular,40.0,web,2024-08-17,0.6,55
1211,regular,18.0,mobile_app,2024-08-08,0.6,55
1212,one_off,25.0,web,2024-09-06,0.1,40
1213,regular,19.0,web,2024-02-28,0.6,55
1214,regular,47.0,web,2024-12-11,0.6,55
1215,bargain_hunter,43.0,web,2024-10-21,0.35,25
1216,bargain_hunter,55.0,web,2024-08-30,0.35,25
1217,one_off,43.0,in_store,2024-12-02,0.1,40
1218,regular,18.0,web,2024-07-06,0.6,55
1219,loyal_vip,43.0,web,2024-04-29,0.85,120
1220,regular,45.0,web,2024-06-05,0.6,55
1221,one_off,29.0,mobile_app,2024-10-28,0.1,40
1222,bargain_hunter,22.0,mobile_app,2024-08-26,0.35,25
1223,bargain_hunter,65.0,mobile_app,2024-01-15,0.35,25
1224,bargain_hunter,35.0,web,2024-02-07,0.35,25
1225,regular,29.0,mobile_app,2024-08-14,0.6,55
1226,regular,42.0,web,2024-01-08,0.6,55
1227,regular,37.0,in_store,2024-05-04,0.6,55
1228,regular,24.0,mobile_app,2024-07-02,0.6,55
1229,one_off,40.0,mobile_app,2024-06-22,0.1,40
1230,loyal_vip,32.0,mobile_app,2024-07-01,0.85,120
1231,regular,37.0,web,2024-06-27,0.6,55
1232,bargain_hunter,18.0,mobile_app,2024-09-06,0.35,25
1233,bargain_hunter,54.0,web,2024-02-16,0.35,25
1234,regular,18.0,mobile_app,2024-03-15,0.6,55
1235,regular,18.0,mobile_app,2024-03-17,0.6,55
1236,regular,39.0,in_store,2024-03-01,0.6,55
1237,bargain_hunter,70.0,in_store,2024-09-25,0.35,25
1238,bargain_hunter,50.0,web,2024-10-07,0.35,25
1239,bargain_hunter,51.0,web,2024-01-25,0.35,25
1240,bargain_hunter,37.0,mobile_app,2024-12-02,0.35,25
1241,bargain_hunter,51.0,web,2024-10-25,0.35,25
1242,regular,27.0,web,2024-09-03,0.6,55
1243,bargain_hunter,50.0,web,2024-02-11,0.35,25
1244,regular,41.0,mobile_app,2024-01-30,0.6,55
1245,regular,18.0,mobile_app,2024-01-20,0.6,55
1246,regular,43.0,web,2024-07-08,0.6,55
1247,loyal_vip,50.0,in_store,2024-04-15,0.85,120
1248,bargain_hunter,67.0,mobile_app,2024-08-19,0.35,25
1249,loyal_vip,43.0,web,2024-09-15,0.85,120
1250,one_off,41.0,mobile_app,2024-01-07,0.1,40
1251,bargain_hunter,31.0,mobile_app,2024-06-10,0.35,25
1252,regular,18.0,in_store,2024-11-04,0.6,55
1253,loyal_vip,25.0,web,2024-05-28,0.85,120
1254,loyal_vip,32.0,web,2024-03-05,0.85,120
1255,bargain_hunter,29.0,mobile_app,2024-11-29,0.35,25
1256,regular,64.0,web,2024-06-14,0.6,55
1257,loyal_vip,39.0,web,2024-10-24,0.85,120
1258,bargain_hunter,40.0,web,2024-12-04,0.35,25
1259,regular,43.0,web,2024-11-13,0.6,55
1260,regular,35.0,web,2024-06-15,0.6,55
1261,regular,31.0,in_store,2024-01-22,0.6,55
1262,one_off,50.0,web,2024-07-10,0.1,40
1263,bargain_hunter,45.0,web,2024-03-15,0.35,25
1264,bargain_hunter,18.0,in_store,2024-03-04,0.35,25
1265,one_off,33.0,web,2024-09-10,0.1,40
1266,loyal_vip,40.0,mobile_app,2024-07-31,0.85,120
1267,regular,35.0,mobile_app,2024-10-19,0.6,55
1268,loyal_vip,46.0,web,2024-02-01,0.85,120
1269,regular,47.0,web,2024-12-14,0.6,55
1270,loyal_vip,35.0,mobile_app,2024-08-02,0.85,120
1271,bargain_hunter,38.0,web,2024-07-02,0.35,25
1272,bargain_hunter,22.0,mobile_app,2024-02-23,0.35,25
1273,one_off,58.0,mobile_app,2024-04-11,0.1,40
1274,bargain_hunter,64.0,in_store,2024-06-12,0.35,25
1275,regular,39.0,web,2024-10-21,0.6,55
1276,regular,35.0,mobile_app,2024-12-10,0.6,55
1277,bargain_hunter,43.0,web,2024-07-25,0.35,25
1278,one_off,18.0,mobile_app,2024-09-04,0.1,40
1279,regular,34.0,web,2024-03-17,0.6,55
1280,bargain_hunter,41.0,web,2024-04-28,0.35,25
1281,regular,39.0,mobile_app,2024-09-27,0.6,55
1282,regular,47.0,web,2024-07-24,0.6,55
1283,one_off,56.0,web,2024-11-21,0.1,40
1284,bargain_hunter,26.0,mobile_app,2024-06-20,0.35,25
1285,bargain_hunter,28.0,web,2024-02-19,0.35,25
1286,bargain_hunter,41.0,mobile_app,2024-05-14,0.35,25
1287,bargain_hunter,43.0,mobile_app,2024-10-15,0.35,25
1288,regular,27.0,in_store,2024-10-21,0.6,55
1289,loyal_vip,50.0,web,2024-04-13,0.85,120
1290,bargain_hunter,28.0,mobile_app,2024-01-10,0.35,25
1291,one_off,24.0,in_store,2024-12-29,0.1,40
1292,regular,46.0,web,2024-07-05,0.6,55
1293,one_off,26.0,web,2024-09-14,0.1,40
1294,bargain_hunter,26.0,web,2024-01-10,0.35,25
1295,regular,37.0,web,2024-10-17,0.6,55
1296,regular,,in_store,2024-02-24,0.6,55
1297,bargain_hunter,57.0,mobile_app,2024-02-10,0.35,25
1298,bargain_hunter,18.0,mobile_app,2024-01-11,0.35,25
1299,bargain_hunter,40.0,mobile_app,2024-06-22,0.35,25
1300,regular,27.0,in_store,2024-08-28,0.6,55
1301,bargain_hunter,48.0,web,2024-09-06,0.35,25
1302,bargain_hunter,39.0,web,2024-01-11,0.35,25
1303,regular,34.0,in_store,2024-02-14,0.6,55
1304,regular,25.0,mobile_app,2024-02-05,0.6,55
1305,regular,28.0,web,2024-05-21,0.6,55
1306,bargain_hunter,31.0,in_store,2024-01-05,0.35,25
1307,regular,30.0,in_store,2024-06-17,0.6,55
1308,regular,45.0,in_store,2024-04-26,0.6,55
1309,regular,29.0,web,2024-01-20,0.6,55
1310,one_off,18.0,mobile_app,2024-04-03,0.1,40
1311,loyal_vip,31.0,mobile_app,2024-06-05,0.85,120
1312,regular,44.0,mobile_app,2024-04-15,0.6,55
1313,regular,46.0,in_store,2024-11-20,0.6,55
1314,regular,42.0,mobile_app,2024-03-27,0.6,55
1315,bargain_hunter,18.0,web,2024-10-01,0.35,25
1316,regular,18.0,mobile_app,2024-08-29,0.6,55
1317,regular,40.0,in_store,2024-03-26,0.6,55
1318,regular,44.0,web,2024-03-17,0.6,55
1319,loyal_vip,40.0,web,2024-03-06,0.85,120
1320,regular,28.0,mobile_app,2024-10-05,0.6,55
1321,bargain_hunter,32.0,web,2024-01-30,0.35,25
1322,regular,49.0,web,2024-10-25,0.6,55
1323,loyal_vip,43.0,web,2024-03-20,0.85,120
1324,loyal_vip,27.0,mobile_app,2024-06-25,0.85,120
1325,bargain_hunter,33.0,mobile_app,2024-12-21,0.35,25
1326,bargain_hunter,35.0,web,2024-09-26,0.35,25
1327,regular,36.0,web,2024-05-03,0.6,55
1328,bargain_hunter,38.0,web,2024-02-09,0.35,25
1329,regular,51.0,web,2024-04-09,0.6,55
1330,regular,35.0,mobile_app,2024-11-16,0.6,55
1331,bargain_hunter,18.0,mobile_app,2024-02-04,0.35,25
1332,regular,35.0,in_store,2024-05-15,0.6,55
1333,bargain_hunter,41.0,web,2024-04-01,0.35,25
1334,regular,27.0,web,2024-06-09,0.6,55
1335,bargain_hunter,38.0,mobile_app,2024-04-08,0.35,25
1336,bargain_hunter,25.0,web,2024-05-12,0.35,25
1337,regular,18.0,mobile_app,2024-08-04,0.6,55
1338,regular,37.0,web,2024-05-28,0.6,55
1339,regular,34.0,web,2024-05-26,0.6,55
1340,regular,40.0,mobile_app,2024-01-06,0.6,55
1341,loyal_vip,53.0,mobile_app,2024-04-01,0.85,120
1342,one_off,57.0,mobile_app,2024-06-15,0.1,40
1343,bargain_hunter,32.0,in_store,2024-11-26,0.35,25
1344,bargain_hunter,29.0,in_store,2024-02-05,0.35,25
1345,one_off,41.0,mobile_app,2024-04-01,0.1,40
1346,regular,53.0,mobile_app,2024-06-28,0.6,55
1347,bargain_hunter,24.0,mobile_app,2024-07-17,0.35,25
1348,bargain_hunter,39.0,mobile_app,2024-09-29,0.35,25
1349,bargain_hunter,48.0,web,2024-03-14,0.35,25
1350,bargain_hunter,30.0,in_store,2024-07-12,0.35,25
1351,loyal_vip,49.0,web,2024-11-16,0.85,120
1352,bargain_hunter,43.0,web,2024-04-08,0.35,25
1353,regular,18.0,web,2024-11-03,0.6,55
1354,loyal_vip,38.0,web,2024-11-05,0.85,120
1355,one_off,25.0,web,2024-12-11,0.1,40
1356,bargain_hunter,23.0,web,2024-04-08,0.35,25
1357,regular,48.0,mobile_app,2024-07-28,0.6,55
1358,loyal_vip,25.0,mobile_app,2024-05-05,0.85,120
1359,regular,70.0,mobile_app,2024-02-15,0.6,55
1360,regular,42.0,web,2024-05-01,0.6,55
1361,loyal_vip,28.0,mobile_app,2024-12-11,0.85,120
1362,regular,32.0,in_store,2024-03-09,0.6,55
1363,bargain_hunter,53.0,mobile_app,2024-10-31,0.35,25
1364,regular,43.0,web,2024-07-15,0.6,55
1365,bargain_hunter,18.0,web,2024-09-23,0.35,25
1366,regular,25.0,in_store,2024-11-22,0.6,55
1367,bargain_hunter,51.0,in_store,2024-07-11,0.35,25
1368,bargain_hunter,48.0,in_store,2024-04-16,0.35,25
1369,regular,21.0,web,2024-01-03,0.6,55
1370,regular,59.0,in_store,2024-06-25,0.6,55
1371,regular,57.0,mobile_app,2024-03-10,0.6,55
1372,one_off,57.0,web,2024-08-03,0.1,40
1373,regular,50.0,in_store,2024-06-18,0.6,55
1374,bargain_hunter,40.0,web,2024-03-04,0.35,25
1375,bargain_hunter,37.0,mobile_app,2024-02-04,0.35,25
1376,regular,52.0,web,2024-07-02,0.6,55
1377,regular,28.0,mobile_app,2024-05-26,0.6,55
1378,regular,64.0,in_store,2024-07-05,0.6,55
1379,bargain_hunter,53.0,mobile_app,2024-10-23,0.35,25
1380,one_off,36.0,web,2024-07-03,0.1,40
1381,bargain_hunter,35.0,web,2024-08-19,0.35,25
1382,regular,20.0,mobile_app,2024-06-18,0.6,55
1383,one_off,41.0,mobile_app,2024-04-27,0.1,40
1384,regular,51.0,mobile_app,2024-07-03,0.6,55
1385,one_off,22.0,mobile_app,2024-11-23,0.1,40
1386,bargain_hunter,35.0,mobile_app,2024-11-18,0.35,25
1387,bargain_hunter,34.0,in_store,2024-01-30,0.35,25
1388,regular,38.0,mobile_app,2024-07-18,0.6,55
1389,regular,58.0,mobile_app,2024-08-07,0.6,55
1390,one_off,55.0,mobile_app,2024-02-25,0.1,40
1391,bargain_hunter,34.0,in_store,2024-07-02,0.35,25
1392,regular,52.0,web,2024-10-27,0.6,55
1393,regular,24.0,mobile_app,2024-04-21,0.6,55
1394,loyal_vip,31.0,web,2024-09-29,0.85,120
1395,bargain_hunter,46.0,mobile_app,2024-12-26,0.35,25
1396,regular,36.0,mobile_app,2024-06-23,0.6,55
1397,bargain_hunter,39.0,in_store,2024-06-16,0.35,25
1398,bargain_hunter,34.0,web,2024-01-26,0.35,25
1399,regular,18.0,web,2024-12-02,0.6,55
1400,bargain_hunter,44.0,web,2024-05-07,0.35,25
1401,regular,26.0,web,2024-04-29,0.6,55
1402,regular,29.0,web,2024-03-04,0.6,55
1403,regular,39.0,web,2024-02-03,0.6,55
1404,regular,48.0,web,2024-08-05,0.6,55
1405,bargain_hunter,18.0,web,2024-03-27,0.35,25
1406,loyal_vip,51.0,mobile_app,2024-07-22,0.85,120
1407,bargain_hunter,52.0,mobile_app,2024-12-23,0.35,25
1408,regular,57.0,in_store,2024-06-01,0.6,55
1409,regular,22.0,web,2024-08-13,0.6,55
1410,regular,64.0,web,2024-07-01,0.6,55
1411,bargain_hunter,44.0,web,2024-05-31,0.35,25
1412,regular,36.0,in_store,2024-01-03,0.6,55
1413,regular,63.0,mobile_app,2024-11-24,0.6,55
1414,one_off,,mobile_app,2024-07-27,0.1,40
1415,regular,48.0,mobile_app,2024-03-16,0.6,55
1416,bargain_hunter,76.0,mobile_app,2024-06-04,0.35,25
1417,loyal_vip,67.0,mobile_app,2024-11-16,0.85,120
1418,one_off,37.0,in_store,2024-01-15,0.1,40
1419,regular,54.0,web,2024-03-08,0.6,55
1420,regular,67.0,web,2024-07-06,0.6,55
1421,bargain_hunter,40.0,web,2024-06-13,0.35,25
1422,one_off,49.0,web,2024-02-11,0.1,40
1423,regular,50.0,mobile_app,2024-09-16,0.6,55
1424,regular,23.0,mobile_app,2024-04-29,0.6,55
1425,regular,24.0,in_store,2024-01-27,0.6,55
1426,bargain_hunter,48.0,in_store,2024-07-13,0.35,25
1427,bargain_hunter,35.0,web,2024-04-05,0.35,25
1428,bargain_hunter,53.0,mobile_app,2024-10-14,0.35,25
1429,bargain_hunter,28.0,web,2024-11-01,0.35,25
1430,bargain_hunter,58.0,mobile_app,2024-09-08,0.35,25
1431,regular,40.0,mobile_app,2024-10-07,0.6,55
1432,bargain_hunter,36.0,web,2024-08-12,0.35,25
1433,regular,42.0,in_store,2024-07-27,0.6,55
1434,bargain_hunter,62.0,web,2024-06-15,0.35,25
1435,regular,51.0,mobile_app,2024-03-21,0.6,55
1436,bargain_hunter,38.0,mobile_app,2024-10-12,0.35,25
1437,regular,34.0,in_store,2024-05-29,0.6,55
1438,bargain_hunter,41.0,mobile_app,2024-09-15,0.35,25
1439,regular,53.0,web,2024-06-05,0.6,55
1440,loyal_vip,51.0,mobile_app,2024-04-29,0.85,120
1441,regular,46.0,web,2024-09-19,0.6,55
1442,regular,46.0,web,2024-04-05,0.6,55
1443,one_off,28.0,mobile_app,2024-08-20,0.1,40
1444,regular,37.0,mobile_app,2024-02-20,0.6,55
1445,one_off,41.0,web,2024-03-23,0.1,40
1446,regular,39.0,web,2024-02-27,0.6,55
1447,bargain_hunter,62.0,web,2024-09-22,0.35,25
1448,loyal_vip,47.0,web,2024-03-29,0.85,120
1449,bargain_hunter,54.0,mobile_app,2024-05-20,0.35,25
1450,bargain_hunter,54.0,mobile_app,2024-07-06,0.35,25
1451,regular,36.0,web,2024-10-10,0.6,55
1452,regular,37.0,mobile_app,2024-03-07,0.6,55
1453,bargain_hunter,52.0,web,2024-06-09,0.35,25
1454,regular,49.0,web,2024-12-12,0.6,55
1455,regular,42.0,web,2024-03-06,0.6,55
1456,regular,18.0,web,2024-03-20,0.6,55
1457,regular,36.0,in_store,2024-03-07,0.6,55
1458,one_off,44.0,in_store,2024-06-27,0.1,40
1459,bargain_hunter,48.0,web,2024-03-29,0.35,25
1460,regular,49.0,web,2024-05-30,0.6,55
1461,bargain_hunter,30.0,web,2024-01-06,0.35,25
1462,regular,51.0,web,2024-06-09,0.6,55
1463,bargain_hunter,22.0,web,2024-09-20,0.35,25
1464,regular,28.0,mobile_app,2024-08-18,0.6,55
1465,regular,39.0,web,2024-02-22,0.6,55
1466,regular,54.0,in_store,2024-08-05,0.6,55
1467,bargain_hunter,44.0,mobile_app,2024-12-05,0.35,25
1468,bargain_hunter,46.0,web,2024-07-02,0.35,25
1469,one_off,27.0,mobile_app,2024-10-21,0.1,40
1470,loyal_vip,34.0,in_store,2024-08-01,0.85,120
1471,bargain_hunter,50.0,web,2024-11-17,0.35,25
1472,regular,45.0,web,2024-11-14,0.6,55
1473,regular,47.0,mobile_app,2024-03-10,0.6,55
1474,loyal_vip,18.0,web,2024-05-09,0.85,120
1475,bargain_hunter,23.0,in_store,2024-07-15,0.35,25
1476,loyal_vip,57.0,web,2024-06-07,0.85,120
1477,regular,38.0,web,2024-07-28,0.6,55
1478,bargain_hunter,18.0,mobile_app,2024-06-08,0.35,25
1479,one_off,34.0,in_store,2024-08-20,0.1,40
1480,regular,61.0,web,2024-06-02,0.6,55
1481,regular,57.0,web,2024-10-01,0.6,55
1482,bargain_hunter,42.0,mobile_app,2024-12-03,0.35,25
1483,regular,36.0,web,2024-02-04,0.6,55
1484,bargain_hunter,29.0,mobile_app,2024-08-07,0.35,25
1485,bargain_hunter,58.0,mobile_app,2024-05-14,0.35,25
1486,regular,33.0,web,2024-06-20,0.6,55
1487,bargain_hunter,50.0,mobile_app,2024-11-21,0.35,25
1488,bargain_hunter,43.0,mobile_app,2024-10-16,0.35,25
1489,bargain_hunter,24.0,mobile_app,2024-01-15,0.35,25
1490,loyal_vip,38.0,in_store,2024-08-03,0.85,120
1491,bargain_hunter,43.0,web,2024-05-30,0.35,25
1492,regular,43.0,mobile_app,2024-08-03,0.6,55
1493,regular,32.0,web,2024-11-26,0.6,55
1494,regular,18.0,web,2024-01-31,0.6,55
1495,regular,38.0,web,2024-05-24,0.6,55
1496,bargain_hunter,36.0,web,2024-02-05,0.35,25
1497,bargain_hunter,51.0,in_store,2024-10-20,0.35,25
1498,bargain_hunter,36.0,web,2024-02-01,0.35,25
1499,regular,45.0,mobile_app,2024-07-24,0.6,55
1500,regular,28.0,mobile_app,2024-06-02,0.6,55
1501,loyal_vip,37.0,web,2024-08-12,0.85,120
1502,bargain_hunter,,in_store,2024-02-05,0.35,25
1503,regular,21.0,web,2024-04-29,0.6,55
1504,bargain_hunter,48.0,in_store,2024-02-14,0.35,25
1505,one_off,53.0,in_store,2024-02-28,0.1,40
1506,bargain_hunter,24.0,in_store,2024-05-17,0.35,25
1507,bargain_hunter,35.0,web,2024-08-23,0.35,25
1508,bargain_hunter,39.0,mobile_app,2024-01-19,0.35,25
1509,regular,36.0,mobile_app,2024-10-14,0.6,55
1510,regular,33.0,in_store,2024-10-28,0.6,55
1511,bargain_hunter,40.0,in_store,2024-09-16,0.35,25
1512,regular,34.0,web,2024-07-27,0.6,55
1513,regular,41.0,web,2024-11-23,0.6,55
1514,one_off,18.0,web,2024-01-01,0.1,40
1515,bargain_hunter,63.0,in_store,2024-02-06,0.35,25
1516,regular,24.0,mobile_app,2024-06-03,0.6,55
1517,regular,48.0,in_store,2024-06-19,0.6,55
1518,loyal_vip,33.0,web,2024-02-01,0.85,120
1519,regular,35.0,mobile_app,2024-03-22,0.6,55
1520,regular,40.0,web,2024-09-17,0.6,55
1521,regular,50.0,mobile_app,2024-11-06,0.6,55
1522,regular,40.0,web,2024-12-15,0.6,55
1523,one_off,33.0,in_store,2024-07-05,0.1,40
1524,loyal_vip,24.0,mobile_app,2024-02-12,0.85,120
1525,regular,56.0,web,2024-08-03,0.6,55
1526,bargain_hunter,43.0,web,2024-10-12,0.35,25
1527,regular,31.0,in_store,2024-03-14,0.6,55
1528,bargain_hunter,39.0,in_store,2024-04-08,0.35,25
1529,regular,28.0,in_store,2024-07-12,0.6,55
1530,regular,49.0,web,2024-06-20,0.6,55
1531,bargain_hunter,55.0,web,2024-06-25,0.35,25
1532,one_off,18.0,web,2024-02-01,0.1,40
1533,one_off,33.0,web,2024-08-27,0.1,40
1534,regular,43.0,mobile_app,2024-08-07,0.6,55
1535,regular,18.0,mobile_app,2024-03-14,0.6,55
1536,loyal_vip,21.0,web,2024-01-31,0.85,120
1537,bargain_hunter,45.0,mobile_app,2024-03-20,0.35,25
1538,bargain_hunter,55.0,mobile_app,2024-01-29,0.35,25
1539,bargain_hunter,31.0,mobile_app,2024-05-10,0.35,25
1540,one_off,22.0,web,2024-02-18,0.1,40
1541,loyal_vip,51.0,mobile_app,2024-08-03,0.85,120
1542,regular,51.0,in_store,2024-11-19,0.6,55
1543,regular,31.0,web,2024-02-19,0.6,55
1544,one_off,69.0,mobile_app,2024-08-21,0.1,40
1545,bargain_hunter,42.0,web,2024-11-11,0.35,25
1546,bargain_hunter,19.0,web,2024-09-08,0.35,25
1547,regular,67.0,mobile_app,2024-10-30,0.6,55
1548,bargain_hunter,29.0,web,2024-05-01,0.35,25
1549,regular,38.0,mobile_app,2024-05-26,0.6,55
1550,regular,44.0,mobile_app,2024-04-09,0.6,55
1551,bargain_hunter,49.0,mobile_app,2024-10-15,0.35,25
1552,one_off,80.0,mobile_app,2024-11-15,0.1,40
1553,bargain_hunter,18.0,web,2024-08-25,0.35,25
1554,regular,42.0,mobile_app,2024-02-19,0.6,55
1555,bargain_hunter,20.0,mobile_app,2024-09-24,0.35,25
1556,regular,64.0,web,2024-05-05,0.6,55
1557,loyal_vip,23.0,mobile_app,2024-09-05,0.85,120
1558,bargain_hunter,53.0,mobile_app,2024-10-04,0.35,25
1559,regular,32.0,web,2024-05-10,0.6,55
1560,one_off,39.0,in_store,2024-04-19,0.1,40
1561,bargain_hunter,74.0,web,2024-11-06,0.35,25
1562,regular,27.0,mobile_app,2024-04-19,0.6,55
1563,regular,63.0,mobile_app,2024-12-27,0.6,55
1564,bargain_hunter,18.0,in_store,2024-06-29,0.35,25
1565,one_off,27.0,web,2024-01-01,0.1,40
1566,regular,33.0,web,2024-04-04,0.6,55
1567,bargain_hunter,36.0,mobile_app,2024-06-11,0.35,25
1568,regular,35.0,in_store,2024-11-16,0.6,55
1569,bargain_hunter,45.0,in_store,2024-08-05,0.35,25
1570,regular,52.0,mobile_app,2024-12-19,0.6,55
1571,bargain_hunter,41.0,mobile_app,2024-05-31,0.35,25
1572,bargain_hunter,38.0,mobile_app,2024-09-30,0.35,25
1573,regular,47.0,web,2024-07-25,0.6,55
1574,bargain_hunter,31.0,mobile_app,2024-01-29,0.35,25
1575,regular,49.0,web,2024-12-29,0.6,55
1576,bargain_hunter,38.0,web,2024-08-02,0.35,25
1577,regular,30.0,web,2024-12-27,0.6,55
1578,regular,67.0,web,2024-02-15,0.6,55
1579,one_off,44.0,web,2024-11-17,0.1,40
1580,bargain_hunter,41.0,web,2024-05-06,0.35,25
1581,one_off,48.0,in_store,2024-09-17,0.1,40
1582,regular,42.0,in_store,2024-03-27,0.6,55
1583,loyal_vip,54.0,mobile_app,2024-11-05,0.85,120
1584,one_off,60.0,mobile_app,2024-01-10,0.1,40
1585,one_off,50.0,mobile_app,2024-05-10,0.1,40
1586,regular,55.0,web,2024-01-22,0.6,55
1587,bargain_hunter,41.0,mobile_app,2024-04-16,0.35,25
1588,bargain_hunter,36.0,web,2024-05-13,0.35,25
1589,one_off,18.0,mobile_app,2024-10-30,0.1,40
1590,bargain_hunter,55.0,web,2024-04-11,0.35,25
1591,regular,26.0,mobile_app,2024-10-25,0.6,55
1592,loyal_vip,45.0,mobile_app,2024-11-07,0.85,120
1593,bargain_hunter,57.0,mobile_app,2024-10-16,0.35,25
1594,bargain_hunter,20.0,in_store,2024-08-30,0.35,25
1595,loyal_vip,19.0,mobile_app,2024-07-16,0.85,120
1596,loyal_vip,36.0,in_store,2024-08-24,0.85,120
1597,bargain_hunter,73.0,mobile_app,2024-11-01,0.35,25
1598,loyal_vip,54.0,web,2024-11-11,0.85,120
1599,regular,44.0,web,2024-04-24,0.6,55
1600,regular,47.0,web,2024-01-22,0.6,55
1601,regular,,mobile_app,2024-12-18,0.6,55
1602,regular,28.0,web,2024-05-05,0.6,55
1603,bargain_hunter,44.0,mobile_app,2024-12-07,0.35,25
1604,regular,56.0,mobile_app,2024-11-07,0.6,55
1605,regular,51.0,web,2024-10-31,0.6,55
1606,bargain_hunter,62.0,web,2024-07-20,0.35,25
1607,regular,57.0,web,2024-07-25,0.6,55
1608,regular,61.0,mobile_app,2024-01-28,0.6,55
1609,regular,53.0,web,2024-07-26,0.6,55
1610,regular,22.0,web,2024-12-08,0.6,55
1611,loyal_vip,52.0,mobile_app,2024-09-22,0.85,120
1612,bargain_hunter,36.0,web,2024-10-13,0.35,25
1613,bargain_hunter,29.0,mobile_app,2024-10-20,0.35,25
1614,regular,59.0,mobile_app,2024-10-02,0.6,55
1615,regular,63.0,mobile_app,2024-12-17,0.6,55
1616,one_off,,in_store,2024-04-11,0.1,40
1617,loyal_vip,38.0,web,2024-04-12,0.85,120
1618,regular,20.0,mobile_app,2024-07-12,0.6,55
1619,bargain_hunter,44.0,web,2024-01-31,0.35,25
1620,loyal_vip,55.0,web,2024-06-17,0.85,120
1621,bargain_hunter,49.0,web,2024-04-19,0.35,25
1622,bargain_hunter,54.0,mobile_app,2024-10-16,0.35,25
1623,loyal_vip,23.0,in_store,2024-12-12,0.85,120
1624,bargain_hunter,27.0,mobile_app,2024-03-22,0.35,25
1625,bargain_hunter,43.0,mobile_app,2024-10-25,0.35,25
1626,bargain_hunter,27.0,mobile_app,2024-07-27,0.35,25
1627,loyal_vip,29.0,web,2024-03-10,0.85,120
1628,one_off,18.0,web,2024-04-25,0.1,40
1629,regular,24.0,web,2024-12-09,0.6,55
1630,regular,49.0,mobile_app,2024-06-26,0.6,55
1631,bargain_hunter,40.0,in_store,2024-03-15,0.35,25
1632,loyal_vip,63.0,in_store,2024-01-30,0.85,120
1633,regular,59.0,mobile_app,2024-12-10,0.6,55
1634,regular,43.0,web,2024-06-29,0.6,55
1635,bargain_hunter,26.0,mobile_app,2024-01-19,0.35,25
1636,regular,36.0,mobile_app,2024-06-05,0.6,55
1637,one_off,53.0,in_store,2024-10-23,0.1,40
1638,regular,53.0,mobile_app,2024-03-17,0.6,55
1639,regular,39.0,in_store,2024-03-08,0.6,55
1640,regular,22.0,in_store,2024-02-09,0.6,55
1641,one_off,52.0,in_store,2024-03-30,0.1,40
1642,bargain_hunter,47.0,in_store,2024-01-17,0.35,25
1643,bargain_hunter,32.0,web,2024-03-12,0.35,25
1644,bargain_hunter,32.0,web,2024-05-11,0.35,25
1645,one_off,22.0,web,2024-07-27,0.1,40
1646,bargain_hunter,26.0,in_store,2024-04-15,0.35,25
1647,bargain_hunter,23.0,web,2024-12-27,0.35,25
1648,bargain_hunter,42.0,web,2024-12-13,0.35,25
1649,regular,42.0,web,2024-09-05,0.6,55
1650,loyal_vip,18.0,mobile_app,2024-05-11,0.85,120
1651,bargain_hunter,40.0,web,2024-03-19,0.35,25
1652,regular,23.0,web,2024-07-10,0.6,55
1653,regular,24.0,mobile_app,2024-02-15,0.6,55
1654,loyal_vip,32.0,web,2024-01-31,0.85,120
1655,one_off,38.0,web,2024-08-09,0.1,40
1656,regular,55.0,in_store,2024-06-09,0.6,55
1657,bargain_hunter,46.0,mobile_app,2024-05-15,0.35,25
1658,regular,38.0,web,2024-11-24,0.6,55
1659,regular,44.0,in_store,2024-08-23,0.6,55
1660,regular,47.0,mobile_app,2024-08-18,0.6,55
1661,bargain_hunter,32.0,in_store,2024-01-17,0.35,25
1662,bargain_hunter,39.0,web,2024-05-28,0.35,25
1663,regular,63.0,mobile_app,2024-02-02,0.6,55
1664,regular,47.0,mobile_app,2024-09-03,0.6,55
1665,regular,52.0,web,2024-02-19,0.6,55
1666,one_off,33.0,in_store,2024-09-01,0.1,40
1667,regular,38.0,in_store,2024-07-14,0.6,55
1668,regular,25.0,web,2024-07-02,0.6,55
1669,regular,28.0,in_store,2024-11-19,0.6,55
1670,loyal_vip,42.0,web,2024-07-11,0.85,120
